Date,KeyStatistic,CA,CAQF,MainClientGroup,Sector,Unit,Value,ValueQF
20170331,Number of Male Long Stay Residents Aged 85-94,S12000048,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000049,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000050,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S92000003,d,All Adults,All Sectors,Number,3181,
20170331,Number of Male Long Stay Residents Aged 85-94,S12000005,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000006,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000008,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000010,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000011,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000013,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000014,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000017,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000018,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000019,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000020,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000021,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000023,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000026,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000027,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000028,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000029,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000030,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000033,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000034,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000035,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000036,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000038,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000039,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000040,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000041,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000042,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000045,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000047,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000048,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000049,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S12000050,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 85-94,S92000003,d,Older People Aged 65 and Older,All Sectors,Number,3167,
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000005,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000006,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000008,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000010,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000011,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000013,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000014,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000017,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000018,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000019,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000020,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000021,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000023,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000026,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000027,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000028,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000029,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000030,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000033,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000034,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000035,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000036,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000038,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000039,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000040,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000041,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000042,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000045,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000047,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000048,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000049,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000050,,All Adults,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S92000003,d,All Adults,All Sectors,Number,490,
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000005,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000006,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000008,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000010,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000011,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000013,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000014,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000017,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000018,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000019,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000020,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000021,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000023,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000026,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000027,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000028,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000029,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000030,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000033,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000034,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000035,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000036,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000038,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000039,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000040,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000041,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000042,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000045,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000047,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000048,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000049,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S12000050,,Older People Aged 65 and Older,All Sectors,Number,,:
20170331,Number of Male Long Stay Residents Aged 95 and Older,S92000003,d,Older People Aged 65 and Older,All Sectors,Number,488,
20180331,Number of Female Long Stay Residents,S12000005,,All Adults,All Sectors,Number,212,
20180331,Number of Female Long Stay Residents,S12000006,,All Adults,All Sectors,Number,709,
20180331,Number of Female Long Stay Residents,S12000008,,All Adults,All Sectors,Number,515,
20180331,Number of Female Long Stay Residents,S12000010,,All Adults,All Sectors,Number,363,
20180331,Number of Female Long Stay Residents,S12000011,,All Adults,All Sectors,Number,449,
20180331,Number of Female Long Stay Residents,S12000013,,All Adults,All Sectors,Number,139,
20180331,Number of Female Long Stay Residents,S12000014,,All Adults,All Sectors,Number,645,
20180331,Number of Female Long Stay Residents,S12000017,,All Adults,All Sectors,Number,1102,
20180331,Number of Female Long Stay Residents,S12000018,,All Adults,All Sectors,Number,518,
20180331,Number of Female Long Stay Residents,S12000019,,All Adults,All Sectors,Number,340,
20180331,Number of Female Long Stay Residents,S12000020,,All Adults,All Sectors,Number,355,
20180331,Number of Female Long Stay Residents,S12000021,,All Adults,All Sectors,Number,614,
20180331,Number of Female Long Stay Residents,S12000023,,All Adults,All Sectors,Number,62,
20180331,Number of Female Long Stay Residents,S12000026,,All Adults,All Sectors,Number,436,
20180331,Number of Female Long Stay Residents,S12000027,,All Adults,All Sectors,Number,58,
20180331,Number of Female Long Stay Residents,S12000028,,All Adults,All Sectors,Number,696,
20180331,Number of Female Long Stay Residents,S12000029,,All Adults,All Sectors,Number,1368,
20180331,Number of Female Long Stay Residents,S12000030,,All Adults,All Sectors,Number,282,
20180331,Number of Female Long Stay Residents,S12000033,,All Adults,All Sectors,Number,903,
20180331,Number of Female Long Stay Residents,S12000034,,All Adults,All Sectors,Number,1113,
20180331,Number of Female Long Stay Residents,S12000035,,All Adults,All Sectors,Number,344,
20180331,Number of Female Long Stay Residents,S12000036,,All Adults,All Sectors,Number,1885,
20180331,Number of Female Long Stay Residents,S12000038,,All Adults,All Sectors,Number,782,
20180331,Number of Female Long Stay Residents,S12000039,,All Adults,All Sectors,Number,330,
20180331,Number of Female Long Stay Residents,S12000040,,All Adults,All Sectors,Number,598,
20180331,Number of Female Long Stay Residents,S12000041,,All Adults,All Sectors,Number,694,
20180331,Number of Female Long Stay Residents,S12000042,,All Adults,All Sectors,Number,698,
20180331,Number of Female Long Stay Residents,S12000045,,All Adults,All Sectors,Number,522,
20180331,Number of Female Long Stay Residents,S12000047,,All Adults,All Sectors,Number,1723,
20180331,Number of Female Long Stay Residents,S12000048,,All Adults,All Sectors,Number,838,
20180331,Number of Female Long Stay Residents,S12000049,,All Adults,All Sectors,Number,2267,
20180331,Number of Female Long Stay Residents,S12000050,,All Adults,All Sectors,Number,947,
20180331,Number of Female Long Stay Residents,S92000003,d,All Adults,All Sectors,Number,22511,
20180331,Number of Female Long Stay Residents,S92000003,,Learning Disabilities,All Sectors,Number,562,
20180331,Number of Female Long Stay Residents,S92000003,,Mental Health Problems,All Sectors,Number,278,
20180331,Number of Female Long Stay Residents,S12000005,,Older People Aged 65 and Older,All Sectors,Number,171,
20180331,Number of Female Long Stay Residents,S12000006,,Older People Aged 65 and Older,All Sectors,Number,673,
20180331,Number of Female Long Stay Residents,S12000008,,Older People Aged 65 and Older,All Sectors,Number,491,
20180331,Number of Female Long Stay Residents,S12000010,,Older People Aged 65 and Older,All Sectors,Number,361,
